Date,Locate a Dealer (New - usche078),Apply for Credit (New - usche079),BYO Engagement (New - usche076),Vehicle Search Results (New - usche080),Request a Quote (New - usche07a),Payment Estimator,Locate a Vehicle - Complete,Build to Order - Complete,Schedule Sales Appt,Current Offers Engagement,Value Trade-Ins,Request a Test Drive,MOV Engagement,Download a Brochure,Google Store Visits
4/26/2021,0,0,15,27,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00
4/26/2021,0,0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
4/26/2021,0,0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
4/26/2021,2,0,93,54,0,12.00,0.00,0.00,0.00,5.00,0.00,0.00,194.00,1.00,0.00
4/26/2021,6,0,22,28,0,3.00,0.00,0.00,0.00,6.00,1.00,0.00,39.00,0.00,0.00
4/26/2021,0,0,15,11,0,3.00,0.00,0.00,0.00,2.00,0.00,0.00,17.00,0.00,0.00
4/26/2021,0,0,20,96,1,0.00,0.00,0.00,0.00,4.00,0.00,0.00,39.00,0.00,0.00
4/26/2021,0,0,13,8,0,2.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00
4/26/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/26/2021,8,1,151,415,2,15.00,0.00,0.00,0.00,90.00,4.00,1.00,167.00,0.00,111.00
4/26/2021,20,1,239,469,5,22.00,0.00,0.00,0.00,39.00,1.00,1.00,267.00,0.00,135.00
4/26/2021,8,3,45,85,1,2.00,0.00,0.00,0.00,7.00,0.00,0.00,32.00,0.00,19.00
4/26/2021,4,0,33,150,1,0.00,0.00,0.00,0.00,32.00,3.00,0.00,31.00,0.00,19.00
4/26/2021,29,0,232,704,2,35.00,0.00,0.00,0.00,378.00,0.00,0.00,133.00,0.00,152.00
4/26/2021,0,0,3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/26/2021,0,0,3,6,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,5.00
4/26/2021,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
4/26/2021,0,0,2,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/26/2021,3,0,4,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,3.00
4/26/2021,1,0,4,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
4/26/2021,0,0,8,4,0,4.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,4.00
4/26/2021,0,0,37,90,0,3.00,0.00,0.00,0.00,5.00,0.00,0.00,34.00,0.00,20.00
4/26/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
4/26/2021,1,0,27,11,0,3.00,0.00,0.00,0.00,5.00,0.00,0.00,46.00,0.00,3.00
4/26/2021,0,0,18,70,0,2.00,0.00,0.00,0.00,5.00,0.00,0.00,23.00,0.00,13.00
4/26/2021,2,0,3,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
4/26/2021,0,0,8,11,0,3.00,0.00,0.00,0.00,3.00,0.00,0.00,9.00,0.00,7.00
4/26/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/26/2021,0,0,4,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00
4/26/2021,1,0,19,28,0,4.00,0.00,0.00,0.00,3.00,0.00,0.00,22.00,0.00,8.00
4/26/2021,0,0,0,12,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,4.00,0.00,0.00
4/26/2021,5,0,175,233,1,48.00,0.00,0.00,0.00,36.00,4.00,0.00,254.00,3.00,48.00
4/26/2021,1,0,11,134,1,1.00,0.00,0.00,0.00,4.00,0.00,0.00,32.00,0.00,17.00
4/26/2021,0,0,13,154,0,2.00,0.00,0.00,0.00,3.00,1.00,0.00,35.00,0.00,12.00
4/26/2021,0,0,26,29,0,2.00,0.00,0.00,0.00,16.00,0.00,0.00,55.00,0.00,10.00
4/26/2021,0,0,12,43,0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,14.00,0.00,7.00
4/26/2021,1,0,12,11,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,29.00,0.00,13.00
4/26/2021,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,1.00
4/26/2021,7,0,119,249,2,18.00,0.00,0.00,0.00,19.00,0.00,0.00,193.00,0.00,49.00
4/26/2021,0,0,10,12,1,7.00,0.00,0.00,0.00,3.00,0.00,0.00,21.00,0.00,6.00
4/26/2021,0,0,4,5,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
4/26/2021,5,0,147,878,1,25.00,0.00,0.00,0.00,16.00,0.00,0.00,46.00,1.00,31.00
4/26/2021,3,0,89,356,0,23.00,0.00,0.00,0.00,13.00,0.00,0.00,112.00,0.00,37.00
4/26/2021,7,0,209,1032,0,59.00,0.00,0.00,0.00,13.00,1.00,0.00,211.00,2.00,60.00
4/26/2021,12,0,97,126,0,7.00,0.00,0.00,0.00,19.00,1.00,0.00,131.00,1.00,33.00
4/26/2021,6,0,217,591,0,43.00,0.00,0.00,0.00,25.00,0.00,0.00,95.00,6.00,74.00
4/26/2021,1,0,34,166,0,2.00,0.00,0.00,0.00,5.00,0.00,0.00,49.00,0.00,19.00
4/26/2021,18,0,539,1710,2,79.00,0.00,0.00,0.00,30.00,1.00,2.00,505.00,2.00,175.00
4/26/2021,94,1,1597,2383,7,12.00,0.00,0.00,0.00,41.00,13.00,0.00,1331.00,1.00,164.00
4/26/2021,53,1,1828,4980,8,211.00,0.00,0.00,0.00,262.00,14.00,1.00,1607.00,6.00,531.00
4/26/2021,41,0,1182,3695,7,245.00,0.00,0.00,0.00,132.00,14.00,0.00,1073.00,7.00,242.00
4/26/2021,1,0,14,42,0,2.00,0.00,0.00,0.00,1.00,0.00,0.00,23.00,1.00,10.00
4/26/2021,65,0,1863,3868,17,269.00,0.00,0.00,0.00,58.00,4.00,3.00,1576.00,1.00,340.00
4/26/2021,2,0,34,110,0,3.00,0.00,0.00,0.00,6.00,0.00,0.00,37.00,0.00,9.00
4/26/2021,2,1,40,86,0,7.00,0.00,0.00,0.00,6.00,3.00,0.00,43.00,7.00,13.00
4/26/2021,33,0,649,1837,6,142.00,0.00,0.00,0.00,55.00,23.00,0.00,724.00,4.00,185.00
4/26/2021,4,0,80,495,0,4.00,0.00,0.00,0.00,6.00,0.00,1.00,88.00,1.00,25.00
4/26/2021,17,0,591,1599,3,142.00,0.00,0.00,0.00,138.00,8.00,2.00,792.00,7.00,340.00
4/26/2021,0,0,8,33,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00
4/26/2021,0,0,12,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,1.00
4/26/2021,20,0,638,1530,1,96.00,0.00,0.00,0.00,45.00,2.00,1.00,897.00,2.00,309.00
4/26/2021,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/26/2021,0,0,18,51,0,3.00,0.00,0.00,0.00,3.00,0.00,0.00,8.00,0.00,3.00
4/26/2021,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4/26/2021,0,0,5,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4/26/2021,1,0,10,131,0,8.00,0.00,0.00,0.00,22.00,3.00,0.00,15.00,0.00,24.00
4/26/2021,259,11,6874,16293,34,1155.00,0.00,0.00,0.00,723.00,55.00,5.00,5814.00,43.00,1759.00
4/26/2021,2,0,22,78,0,16.00,0.00,0.00,0.00,5.00,0.00,0.00,55.00,0.00,13.00
4/26/2021,0,0,34,154,1,11.00,0.00,0.00,0.00,39.00,1.00,0.00,33.00,0.00,40.00
4/26/2021,42,0,927,2755,3,189.00,0.00,0.00,0.00,69.00,2.00,1.00,364.00,4.00,342.00
4/26/2021,1,0,31,165,1,2.00,0.00,0.00,0.00,5.00,1.00,0.00,31.00,0.00,18.00
4/26/2021,1,0,34,177,1,7.00,0.00,0.00,0.00,53.00,0.00,0.00,31.00,0.00,45.00
4/26/2021,5,0,153,605,2,14.00,0.00,0.00,0.00,6.00,2.00,0.00,233.00,3.00,104.00
4/26/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00
4/26/2021,6,0,244,374,2,1.00,0.00,0.00,0.00,5.00,2.00,1.00,167.00,0.00,28.00
4/26/2021,1,0,4,34,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,7.00,0.00,11.00
4/26/2021,12,0,437,2717,4,75.00,0.00,0.00,0.00,29.00,6.00,0.00,485.00,2.00,247.00
4/26/2021,4,0,162,532,2,27.00,0.00,0.00,0.00,15.00,0.00,0.00,146.00,1.00,42.00
4/26/2021,0,0,2,13,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00
4/26/2021,7,0,26,90,0,4.00,0.00,0.00,0.00,2.00,0.00,0.00,24.00,0.00,11.00
4/26/2021,0,0,4,20,1,4.00,0.00,0.00,0.00,4.00,0.00,0.00,7.00,0.00,8.00
4/26/2021,0,0,2,4,0,1.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00
4/26/2021,0,0,28,93,0,6.00,0.00,0.00,0.00,27.00,0.00,0.00,27.00,0.00,30.00
4/26/2021,1,0,82,325,1,11.00,0.00,0.00,0.00,3.00,0.00,0.00,67.00,2.00,13.00
4/26/2021,1,0,9,20,0,0.00,0.00,0.00,0.00,8.00,0.00,0.00,12.00,0.00,9.00
4/26/2021,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/26/2021,5,0,19,54,1,9.00,0.00,0.00,0.00,3.00,0.00,0.00,37.00,0.00,9.00
4/26/2021,0,0,2,29,0,1.00,0.00,0.00,0.00,4.00,0.00,0.00,3.00,0.00,1.00
4/26/2021,0,0,6,29,0,3.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,4.00
4/26/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
4/26/2021,0,0,18,68,0,2.00,0.00,0.00,0.00,7.00,0.00,0.00,19.00,0.00,8.00
4/26/2021,9,0,161,650,1,27.00,0.00,0.00,0.00,6.00,1.00,0.00,146.00,0.00,24.00
4/26/2021,0,0,0,5,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,3.00
4/26/2021,3,0,53,197,0,1.00,0.00,0.00,0.00,3.00,6.00,0.00,83.00,0.00,43.00
4/26/2021,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4/26/2021,0,0,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00
4/26/2021,0,0,1,54,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,4.00
4/26/2021,0,0,88,281,0,9.00,0.00,0.00,0.00,7.00,7.00,0.00,65.00,0.00,26.00
4/26/2021,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
4/26/2021,20,0,638,1762,2,74.00,0.00,0.00,0.00,71.00,5.00,1.00,926.00,0.00,316.00
4/26/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
4/26/2021,0,0,1,13,0,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,1.00
4/26/2021,15,0,938,2056,10,104.00,0.00,0.00,0.00,86.00,2.00,1.00,316.00,0.00,227.00
4/26/2021,2,0,18,41,0,5.00,0.00,0.00,0.00,2.00,0.00,0.00,24.00,0.00,22.00
4/26/2021,2,0,181,602,1,11.00,0.00,0.00,0.00,13.00,0.00,0.00,144.00,1.00,77.00
4/26/2021,33,1,1170,3579,6,177.00,0.00,0.00,0.00,66.00,12.00,0.00,1007.00,8.00,422.00
4/26/2021,9,0,137,537,2,33.00,0.00,0.00,0.00,7.00,7.00,0.00,168.00,2.00,47.00
4/26/2021,3,0,54,125,1,7.00,0.00,0.00,0.00,10.00,0.00,0.00,81.00,2.00,27.00
4/26/2021,10,0,134,192,0,2.00,0.00,0.00,0.00,28.00,6.00,0.00,228.00,0.00,55.00
4/26/2021,2,0,5,38,0,1.00,0.00,0.00,0.00,8.00,0.00,0.00,3.00,0.00,4.00
4/26/2021,0,0,5,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7.00,0.00,0.00
4/26/2021,1,0,2,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,4.00
4/26/2021,1,0,14,54,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,15.00
4/26/2021,6,0,111,246,1,15.00,0.00,0.00,0.00,6.00,0.00,0.00,153.00,0.00,62.00
4/26/2021,0,0,2,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
4/27/2021,7,0,76,122,0,18.00,0.00,0.00,0.00,25.00,0.00,0.00,163.00,0.00,0.00
4/27/2021,1,0,30,14,0,3.00,0.00,0.00,0.00,2.00,0.00,0.00,26.00,0.00,0.00
4/27/2021,0,0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/27/2021,6,1,78,28,0,5.00,0.00,0.00,0.00,11.00,0.00,0.00,173.00,0.00,0.00
4/27/2021,0,0,17,57,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,39.00,0.00,0.00
4/27/2021,0,0,10,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00
4/27/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
4/27/2021,0,0,3,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4/27/2021,0,0,12,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
4/27/2021,0,0,4,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00
4/27/2021,9,0,146,296,0,23.00,0.00,0.00,0.00,92.00,1.00,0.00,153.00,0.00,91.00
4/27/2021,2,0,44,66,1,3.00,0.00,0.00,0.00,6.00,5.00,0.00,46.00,0.00,26.00
4/27/2021,11,1,207,435,3,44.00,0.00,0.00,0.00,33.00,0.00,0.00,213.00,0.00,97.00
4/27/2021,41,0,207,680,4,34.00,0.00,0.00,0.00,342.00,2.00,0.00,112.00,0.00,153.00
4/27/2021,3,0,24,91,0,0.00,0.00,0.00,0.00,43.00,0.00,0.00,17.00,0.00,28.00
4/27/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,6.00
4/27/2021,0,0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
4/27/2021,2,0,3,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00
4/27/2021,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
4/27/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
4/27/2021,3,0,1,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00
4/27/2021,0,0,8,5,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,3.00
4/27/2021,1,0,30,70,0,8.00,0.00,0.00,0.00,3.00,0.00,0.00,32.00,0.00,12.00
4/27/2021,0,0,7,35,0,3.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,2.00
4/27/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
4/27/2021,1,0,24,20,0,12.00,0.00,0.00,0.00,5.00,0.00,0.00,28.00,0.00,3.00
4/27/2021,0,0,13,73,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,30.00,0.00,14.00
4/27/2021,0,0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/27/2021,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/27/2021,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.00
4/27/2021,0,0,7,30,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,2.00
4/27/2021,0,0,12,9,0,2.00,0.00,0.00,0.00,1.00,0.00,0.00,26.00,0.00,3.00
4/27/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/27/2021,2,0,138,159,0,13.00,0.00,0.00,0.00,13.00,2.00,0.00,176.00,0.00,52.00
4/27/2021,0,0,19,17,0,1.00,0.00,0.00,0.00,5.00,0.00,0.00,29.00,0.00,10.00
4/27/2021,0,0,5,6,0,1.00,0.00,0.00,0.00,2.00,0.00,0.00,9.00,0.00,7.00
4/27/2021,2,0,19,17,0,3.00,0.00,0.00,0.00,1.00,0.00,0.00,17.00,0.00,6.00
4/27/2021,0,0,8,29,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,10.00,0.00,13.00
4/27/2021,1,0,3,41,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,12.00,0.00,4.00
4/27/2021,1,0,19,146,0,1.00,0.00,0.00,0.00,8.00,0.00,0.00,27.00,0.00,15.00
4/27/2021,0,0,1,4,0,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/27/2021,0,0,16,25,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,25.00,0.00,5.00
4/27/2021,1,0,0,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4/27/2021,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,4.00
4/27/2021,9,0,166,327,2,22.00,0.00,0.00,0.00,11.00,1.00,0.00,238.00,0.00,59.00
4/27/2021,0,0,8,2,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,1.00
4/27/2021,5,0,139,803,0,25.00,0.00,0.00,0.00,10.00,1.00,0.00,65.00,1.00,24.00
4/27/2021,0,0,5,7,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,0.00
4/27/2021,0,0,50,103,0,7.00,0.00,0.00,0.00,7.00,0.00,0.00,58.00,1.00,27.00
4/27/2021,2,0,72,399,0,16.00,0.00,0.00,0.00,7.00,0.00,0.00,107.00,0.00,33.00
4/27/2021,8,0,247,563,2,34.00,0.00,0.00,0.00,18.00,3.00,0.00,98.00,2.00,73.00
4/27/2021,10,1,218,1009,2,54.00,0.00,0.00,0.00,18.00,8.00,1.00,203.00,1.00,70.00
4/27/2021,4,0,75,105,3,4.00,0.00,0.00,0.00,20.00,2.00,0.00,112.00,0.00,30.00
4/27/2021,95,0,1776,2184,7,30.00,0.00,0.00,0.00,34.00,10.00,1.00,1486.00,0.00,180.00
4/27/2021,3,0,35,92,1,2.00,0.00,0.00,0.00,4.00,0.00,1.00,37.00,0.00,12.00
4/27/2021,21,0,445,1346,4,45.00,0.00,0.00,0.00,21.00,2.00,0.00,425.00,0.00,142.00
4/27/2021,61,0,1508,4035,6,169.00,0.00,0.00,0.00,217.00,25.00,0.00,1419.00,9.00,378.00
4/27/2021,34,2,1202,4036,3,212.00,0.00,0.00,0.00,140.00,13.00,0.00,1030.00,5.00,264.00
4/27/2021,0,0,2,3,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00
4/27/2021,94,1,1871,3518,4,301.00,0.00,0.00,0.00,65.00,8.00,0.00,1624.00,5.00,324.00
4/27/2021,1,0,66,156,0,7.00,0.00,0.00,0.00,9.00,0.00,0.00,60.00,0.00,23.00
4/27/2021,49,2,625,2552,0,135.00,0.00,0.00,0.00,38.00,1.00,4.00,686.00,2.00,204.00
4/27/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
4/27/2021,1,0,45,44,0,1.00,0.00,0.00,0.00,3.00,0.00,0.00,61.00,1.00,23.00
4/27/2021,16,0,474,1304,5,69.00,0.00,0.00,0.00,94.00,5.00,1.00,650.00,5.00,273.00
4/27/2021,1,0,84,746,0,11.00,0.00,0.00,0.00,6.00,3.00,0.00,95.00,0.00,28.00
4/27/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4/27/2021,11,0,483,1282,0,94.00,0.00,0.00,0.00,32.00,5.00,1.00,752.00,0.00,213.00
4/27/2021,0,0,2,26,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00
4/27/2021,0,0,4,21,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,1.00
4/27/2021,0,0,14,12,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,7.00,0.00,1.00
4/27/2021,3,0,5,8,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
4/27/2021,44,1,904,2345,5,146.00,0.00,0.00,0.00,83.00,7.00,1.00,301.00,17.00,359.00
4/27/2021,1,1,7,202,3,15.00,0.00,0.00,0.00,12.00,1.00,0.00,18.00,0.00,17.00
4/27/2021,1,0,17,188,0,0.00,0.00,0.00,0.00,2.00,2.00,0.00,20.00,0.00,12.00
4/27/2021,0,0,24,53,0,1.00,0.00,0.00,0.00,6.00,0.00,0.00,66.00,0.00,18.00
4/27/2021,271,10,7197,16413,45,1184.00,0.00,0.00,0.00,736.00,50.00,5.00,6036.00,11.00,1727.00
4/27/2021,0,0,26,187,0,10.00,0.00,0.00,0.00,33.00,0.00,0.00,29.00,0.00,22.00
4/27/2021,2,0,37,184,0,7.00,0.00,0.00,0.00,50.00,2.00,0.00,43.00,0.00,50.00
4/27/2021,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00
4/27/2021,2,0,147,315,0,8.00,0.00,0.00,0.00,13.00,0.00,1.00,214.00,1.00,83.00
4/27/2021,1,0,3,67,1,1.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,11.00
4/27/2021,13,0,233,462,0,2.00,0.00,0.00,0.00,2.00,3.00,0.00,193.00,0.00,34.00
4/27/2021,16,0,418,2288,4,64.00,0.00,0.00,0.00,32.00,4.00,0.00,464.00,0.00,198.00
4/27/2021,5,0,35,116,4,2.00,0.00,0.00,0.00,4.00,0.00,0.00,35.00,0.00,13.00
4/27/2021,6,0,142,707,0,23.00,0.00,0.00,0.00,5.00,0.00,0.00,126.00,1.00,38.00
4/27/2021,0,0,11,70,0,0.00,0.00,0.00,0.00,10.00,0.00,0.00,6.00,0.00,5.00
4/27/2021,0,0,1,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00
4/27/2021,0,0,1,16,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
4/27/2021,1,0,83,408,1,30.00,0.00,0.00,0.00,6.00,1.00,0.00,74.00,0.00,21.00
4/27/2021,4,0,23,94,0,5.00,0.00,0.00,0.00,17.00,0.00,1.00,20.00,1.00,21.00
4/27/2021,0,0,3,35,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00
4/27/2021,0,0,8,36,0,0.00,0.00,0.00,0.00,6.00,0.00,0.00,11.00,0.00,4.00
4/27/2021,0,0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
4/27/2021,0,0,6,33,0,2.00,0.00,0.00,0.00,7.00,0.00,0.00,2.00,0.00,1.00
4/27/2021,10,0,167,622,1,37.00,0.00,0.00,0.00,5.00,2.00,0.00,151.00,0.00,23.00
4/27/2021,2,0,18,77,0,8.00,0.00,0.00,0.00,5.00,0.00,0.00,29.00,0.00,15.00
4/27/2021,0,0,32,110,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,33.00,0.00,14.00
4/27/2021,1,0,44,119,0,9.00,0.00,0.00,0.00,10.00,0.00,0.00,57.00,0.00,13.00
4/27/2021,0,0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
4/27/2021,0,0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
4/27/2021,0,0,0,16,0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,3.00
4/27/2021,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
4/27/2021,0,0,2,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
4/27/2021,3,1,103,408,0,16.00,0.00,0.00,0.00,10.00,0.00,0.00,50.00,2.00,28.00
4/27/2021,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,2.00
4/27/2021,0,0,0,28,1,0.00,0.00,0.00,0.00,7.00,0.00,0.00,2.00,0.00,3.00
4/27/2021,18,0,596,1442,3,86.00,0.00,0.00,0.00,69.00,2.00,1.00,809.00,0.00,225.00
4/27/2021,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00
4/27/2021,1,0,20,26,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26.00,0.00,18.00
4/27/2021,19,1,828,2008,2,73.00,0.00,0.00,0.00,81.00,3.00,0.00,313.00,1.00,212.00
4/27/2021,10,0,154,235,1,18.00,0.00,0.00,0.00,31.00,4.00,1.00,238.00,2.00,69.00
4/27/2021,9,0,111,506,0,25.00,0.00,0.00,0.00,6.00,2.00,1.00,140.00,1.00,35.00
4/27/2021,35,0,1087,3153,4,193.00,0.00,0.00,0.00,39.00,6.00,0.00,980.00,6.00,372.00
4/27/2021,5,0,37,154,0,7.00,0.00,0.00,0.00,7.00,0.00,0.00,64.00,0.00,18.00
4/27/2021,1,0,6,21,0,2.00,0.00,0.00,0.00,1.00,0.00,0.00,8.00,0.00,1.00
4/27/2021,12,0,210,842,3,22.00,0.00,0.00,0.00,22.00,0.00,1.00,172.00,1.00,64.00
4/27/2021,2,0,115,217,0,7.00,0.00,0.00,0.00,8.00,0.00,0.00,149.00,0.00,45.00
4/27/2021,0,0,3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,6.00
4/27/2021,1,0,5,7,0,6.00,0.00,0.00,0.00,1.00,1.00,0.00,9.00,0.00,1.00
4/27/2021,1,0,7,67,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,14.00,0.00,22.00
4/27/2021,0,0,2,0,0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
4/28/2021,8,0,78,112,1,3.00,0.00,0.00,0.00,18.00,0.00,0.00,145.00,0.00,0.00
4/28/2021,0,0,11,24,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18.00,0.00,0.00
4/28/2021,0,0,16,58,0,3.00,0.00,0.00,0.00,4.00,0.00,0.00,25.00,0.00,0.00
4/28/2021,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
